index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
40793,,5,I want to go to Australia but I did not expect to learn this to make me better,i want to go to australia but i do not expect to learn this to make me good,en,0.963333249092102,I want to go to Australia but I did not expect to learn this to make me better,positive,positive,0.6124,negative,0.6051421,0.6051421,0.34111285,0.053745087
40794,,5,I really like Elsa Speak because I learned a lot of new Elsa Speak,i really like elsa speak because i learn a lot of new elsa speak,en,0.9790661931037904,I really like Elsa Speak because I learned a lot of new Elsa Speak,positive,positive,0.4201,positive,0.9790388,0.003393158,0.017568102,0.9790388
40795,,5,"Too love with this application, although the price is a bit high","too love with this application, although the price be a bit high",en,0.9392170310020448,"Too love with this application, although the price is a bit high",positive,positive,0.6369,positive,0.97638124,0.0051746266,0.01844413,0.97638124
40796,,5,It is very useful and has easy to understand instructions,it be very useful and have easy to understand instruction,en,0.9739007949829102,It is very useful and has easy to understand instructions,positive,positive,0.7264,positive,0.9279406,0.0058723222,0.0661871,0.9279406
40797,,5,Extremely useful for the pronunciation practitioner is great,extremely useful for the pronunciation practitioner be great,en,0.7315619587898254,Extremely useful for the pronunciation practitioner is great,positive,positive,0.807,positive,0.9259448,0.008689127,0.06536603,0.9259448
40798,,5,I like Elsa Speak. It Helps me to Improve My Speaking Skills So much. Thanks to Elsa Speak,i like elsa speak. it help me to improve my speaking skill so much. thanks to elsa speak,en,0.9479863047599792,I like Elsa Speak. It Helps me to Improve My Speaking Skills So much. Thanks to Elsa Speak,positive,positive,0.8828,positive,0.98295975,0.0027121175,0.014328137,0.98295975
40799,,5,"Study very well, give students grade 1 like children here","study very well, give student grade 1 like child here",en,0.9713380932807922,"Study very well, give students grade 1 like children here",positive,positive,0.5984,positive,0.68031245,0.014884117,0.30480343,0.68031245
40800,,5,"Very good and diverse, not many MS topics","very good and diverse, not many m topic",en,0.9807401299476624,"Very good and diverse, not many MS topics",positive,positive,0.4927,positive,0.9527465,0.009538484,0.037714973,0.9527465
40801,,5,"Very useful, helping me pronounce a lot better, Super Like ♥ ️ ♥ ️","very useful, help me pronounce a lot better, super like ♥ ♥",en,0.9453760385513306,"Very useful, helping me pronounce a lot better, Super Like ♥ ️ ♥ ️",positive,positive,0.9379,positive,0.9830041,0.004248177,0.012747687,0.9830041
40802,,5,"Rich, vivid lecture, instructions in the right focus","rich, vivid lecture, instruction in the right focus",en,0.8250449895858765,"Rich, vivid lecture, instructions in the right focus",positive,positive,0.5574,positive,0.8467247,0.011082338,0.142193,0.8467247
40803,,3,I wish I could download it on the computer,i wish i could download it on the computer,en,0.9375910758972168,I wish I could download it on the computer,neutral,positive,0.4019,neutral,0.6928271,0.15646936,0.6928271,0.1507035
40804,,5,Great experience 👍 Friendly interface: 3 5 SaoOO,great experience 👍 friendly interface 3 5 saooo,en,0.5681006908416748,Great experience 👍 Friendly interface: 3 5 SaoooooOO,positive,positive,0.8074,positive,0.9832097,0.004901445,0.01188874,0.9832097
40805,,5,"Studying on Elsa is very good, especially the time of service like this.","study on elsa be very good, especially the time of service like this.",en,0.9669063687324524,"Studying on Elsa is very good, especially the time of service like this.",positive,positive,0.6901,positive,0.92389184,0.006609054,0.06949915,0.92389184
40806,,5,I very like this app. It's very Useful. It Helps me a lot. Download this app You will never Reget 😍 😍i Love It,i very like this app. it be very useful. it help me a lot. download this app you will never reget 😍 😍i love it,en,0.9328433275222778,I very like this app. It's very Useful. It Helps me a lot. Download this app You will never Reget😍😍i Love It,positive,positive,0.679,positive,0.9897574,0.003794037,0.0064485124,0.9897574
40807,,5,"Teaching pronunciation, good conversation is also good, not boring","teach pronunciation, good conversation be also good, not bore",en,0.9120692014694214,"Teaching pronunciation, good conversation is also good, not boring",positive,positive,0.7608,neutral,0.37948087,0.04529397,0.37948087,0.5752251
40808,,5,I love this app it's very help for me.my pronunciation have improved a lot.thanks,i love this app it be very help for me. my pronunciation have improve a lot. thanks,en,0.9475513696670532,I love this app it's very help for me.my pronunciation have improved a lot.thanks,positive,positive,0.9184,positive,0.98735833,0.0042587053,0.008382995,0.98735833
40809,,5,Help me improve pronunciation. Trying to practice is the key to the result.,help me improve pronunciation. try to practice be the key to the result.,en,0.8458864688873291,Help me improve pronunciation. Trying to practice is the key to the result.,positive,positive,0.6808,positive,0.655131,0.020952089,0.32391694,0.655131
40810,,5,New use feel quite useful. There is a slightly advertising,new use feel quite useful. there be a slightly advertising,en,0.9355640411376952,New use feel quite useful. There is a slightly advertising,positive,positive,0.4927,positive,0.9048526,0.007325385,0.08782202,0.9048526
40811,,5,"The application is very convenient to use, I can try to try to study at any time","the application be very convenient to use, i can try to try to study at any time",en,0.9574247598648072,"The application is very convenient to use, I can try to try to study at any time",positive,neutral,0.0,positive,0.93494165,0.0040934277,0.060964894,0.93494165
40812,,5,App teaches how to pronounce each word very standard and detailed 👍,app teach how to pronounce each word very standard and detailed 👍,en,0.9555624723434448,App teaches how to pronounce each word very standard and detailed 👍,positive,neutral,0.0,positive,0.7930272,0.0083129825,0.19865982,0.7930272
40813,,5,"Very good, pronunciation of the native voice is always, mn should buy sir","very good, pronunciation of the native voice be always, mn should buy sir",en,0.972082793712616,"Very good, pronunciation of the native voice is always, mn should buy sir",positive,positive,0.4927,positive,0.9737475,0.0052011856,0.021051288,0.9737475
40814,,5,"Quite good, A.I is sometimes confused when evaluating the pronunciation of learners","quite good, a. i be sometimes confused when evaluate the pronunciation of learner",en,0.7753250002861023,"Quite good, A.I is sometimes confused when evaluating the pronunciation of learners",positive,neutral,0.2247,positive,0.76256967,0.018672297,0.21875797,0.76256967
40815,,5,Elsa Speak is a really great experience. 😍 😍,elsa speak be a really great experience. 😍 😍,en,0.9763096570968628,Elsa Speak is a really great experience. 😍😍,positive,positive,0.659,positive,0.9873607,0.0026352566,0.010003962,0.9873607
40816,,5,"Very often learn from fast, remember for five stars","very often learn from fast, remember for five star",en,0.9949108362197876,"Very often learn from fast, remember for five stars",positive,neutral,0.0,neutral,0.4353362,0.014383559,0.4353362,0.5502803
